Ensembl Gene ID	Pathway stable ID	Pathway DB_ID
F48E8.5		1369028
F48E8.5		1369029
F48E8.5		1369030
F48E8.5		1369044
F48E8.5		1369048
F48E8.5		1369049
F48E8.5		1369050
F48E8.5		1369056
F48E8.5		1369166
Y47H9C.6		1368912
Y47H9C.6		1368928
Y47H9C.6		1368929
Y47H9C.6		1369041
Y47H9C.6		1369047
Y47H9C.6		1369102
Y47H9C.6		1369115
Y47H9C.6		1369116
Y55F3AL.1		1369187
Y55F3AL.1		1369188
F53C3.13		1369211
Y92C3B.2		1368941
Y92C3B.2		1368942
C23G10.6		1368943
C23G10.6		1368944
C23G10.6		1369185
R03E9.4		1369088
R03E9.4		1369089
R03E9.4		1369090
R03E9.4		1369091
R03E9.4		1369092
K04B12.1		1368913
K04B12.1		1368914
K04B12.1		1368915
K04B12.1		1369187
K04B12.1		1369188
C52D10.8		1369008
C52D10.8		1369009
C52D10.8		1369010
C52D10.8		1369028
C52D10.8		1369029
Y43F8A.5		1369034
Y43F8A.5		1369035
Y43F8A.5		1369040
F44B9.8		1369001
F44B9.8		1369002
F44B9.8		1369003
F44B9.8		1369004
F44B9.8		1369005
F44B9.8		1369006
T18D3.3		1369014
T18D3.3		1369225
T18D3.3		1369227
T18D3.3		1369228
Y105E8A.20		1369144
Y48G8AR.1		1369185
R11D1.8		1368933
R11D1.8		1368937
R11D1.8		1368938
R11D1.8		1368939
R11D1.8		1368940
R11D1.8		1368963
R11D1.8		1369095
R11D1.8		1369099
R11D1.8		1369100
F02E8.3		1369133
M6.1		1368912
M6.1		1369102
M6.1		1369115
M6.1		1369116
F54C9.1		1368957
F54C9.1		1369077
F54C9.1		1369078
C26E6.4		1368901
C26E6.4		1368902
C26E6.4		1368903
C26E6.4		1368904
C26E6.4		1368905
C26E6.4		1369069
C26E6.4		1369070
C05E4.1		1368919
C05E4.1		1368931
C05E4.1		1368932
Y97E10B.7		1369136
Y97E10B.7		1369202
C25B8.1		1369132
F55A3.3		1368902
F55A3.3		1368904
F55A3.3		1368905
Y42G9A.4		1369015
K12G11.2		1369136
K12G11.2		1369206
H10D18.6		1368943
H10D18.6		1368944
H10D18.6		1369185
F41E7.6		1369158
Y116A8C.36		1368913
Y116A8C.36		1368914
Y116A8C.36		1368915
Y116A8C.36		1369019
Y116A8C.36		1369020
Y116A8C.36		1369021
Y116A8C.36		1369026
Y116A8C.36		1369027
Y69E1A.7		1368895
Y69E1A.7		1368896
T27E9.1		1368894
T27E9.1		1368962
T27E9.1		1368963
T25E12.4		1369211
C32F10.5		1368902
C32F10.5		1368904
C32F10.5		1368905
Y53C12A.1		1368950
Y53C12A.1		1368951
Y53C12A.1		1368952
Y67D8C.10		1368917
Y67D8C.10		1368918
Y67D8C.10		1368919
Y67D8C.10		1368926
Y67D8C.10		1368927
Y67D8C.10		1369189
Y67D8C.10		1369190
Y67D8C.10		1369191
C18E3.6		1369076
C18E3.6		1369139
Y37A1C.1		1369136
Y37A1C.1		1369205
F40F9.5		1369034
F40F9.5		1369035
F40F9.5		1369040
K08B4.3		1368943
K08B4.3		1368944
K08B4.3		1369185
F34D10.2		1368981
W10C8.5		1369060
T10F2.1		1369144
C29E4.7		1368995
C29E4.7		1369034
C29E4.7		1369035
C29E4.7		1369051
F28F8.3		1369215
F28F8.3		1369216
F28F8.3		1369217
F28F8.3		1369218
C06A1.5		1368897
C06A1.5		1368898
C06A1.5		1368899
C06A1.5		1368900
C06A1.5		1368901
C06A1.5		1368902
C06A1.5		1368903
C06A1.5		1368904
C06A1.5		1368905
C06A1.5		1368906
C06A1.5		1368907
C06A1.5		1369069
C06A1.5		1369070
K07H8.1		1369162
K07H8.1		1369163
ZK180.4		1368957
ZK180.4		1369059
ZK180.4		1369072
ZK180.4		1369073
ZK180.4		1369074
ZK180.4		1369075
C01F4.2		1369026
C01F4.2		1369027
C32E8.2		1368933
C32E8.2		1368937
C32E8.2		1368938
C32E8.2		1368939
C32E8.2		1368940
C32E8.2		1368963
C32E8.2		1369095
C32E8.2		1369099
C32E8.2		1369100
F13B10.2		1368933
F13B10.2		1368937
F13B10.2		1368938
F13B10.2		1368939
F13B10.2		1368940
F13B10.2		1368963
F13B10.2		1369095
F13B10.2		1369099
F13B10.2		1369100
C54G10.2		1369001
C54G10.2		1369002
C54G10.2		1369003
C54G10.2		1369004
C54G10.2		1369005
F18G5.3		1368913
F18G5.3		1368914
F18G5.3		1368915
C44B11.3		1369159
C44B11.3		1369160
C44B11.3		1369161
C44B11.3		1369162
C44B11.3		1369163
C44B11.3		1369164
C25A1.7		1369144
Y57G11C.15		1368963
Y57G11C.15		1369100
T22A3.5		1369069
T22A3.5		1369070
F20B6.3		1368916
F20B6.3		1368917
F20B6.3		1368918
F20B6.3		1368919
F20B6.3		1369117
F46B6.3		1368941
F46B6.3		1368942
T05H10.6		1369071
T05H4.6		1368933
Y97E10AR.5		1368901
Y97E10AR.5		1368902
Y97E10AR.5		1368903
Y97E10AR.5		1368904
Y97E10AR.5		1368905
Y97E10AR.5		1369069
Y97E10AR.5		1369070
K10C3.6		1369095
K10C3.6		1369099
K04F10.4		1368986
F53A3.3		1368933
F53A3.3		1368936
F53A3.3		1368937
F53A3.3		1368938
F53A3.3		1368939
F53A3.3		1368940
F53A3.3		1368963
F53A3.3		1369095
F53A3.3		1369099
F53A3.3		1369100
Y54E5A.1		1369211
F37C12.13		1369216
F37C12.13		1369217
F37C12.13		1369218
F37C12.13		1369219
F58A4.4		1368908
F58A4.4		1368909
F58A4.4		1369000
F58A4.4		1369001
F58A4.4		1369002
F58A4.4		1369003
F58A4.4		1369004
F58A4.4		1369005
K01G5.7		1369159
K01G5.7		1369160
K01G5.7		1369161
K01G5.7		1369162
K01G5.7		1369163
K01G5.7		1369164
R09B5.11		1369013
R09B5.11		1369014
R09B5.11		1369034
R09B5.11		1369035
R09B5.11		1369051
R09B5.11		1369095
R09B5.11		1369099
R09B5.11		1369185
Y4C6B.5		1369034
Y4C6B.5		1369035
Y4C6B.5		1369040
Y44E3A.2		1369125
Y49F6B.1		1368902
Y49F6B.1		1368903
Y49F6B.1		1368951
Y49F6B.1		1368952
Y49F6B.1		1368982
M18.7		1368941
M18.7		1368942
H20J04.5		1369160
H20J04.5		1369161
H20J04.5		1369162
H20J04.5		1369164
C52D10.7		1369008
C52D10.7		1369009
C52D10.7		1369010
C52D10.7		1369028
C52D10.7		1369029
Y113G7A.3		1368957
Y113G7A.3		1369059
Y113G7A.3		1369072
Y113G7A.3		1369073
Y113G7A.3		1369074
Y113G7A.3		1369075
T07A9.2		1369144
ZC168.4		1368951
ZC168.4		1368952
ZC168.4		1368982
ZC168.4		1368983
ZC168.4		1368991
ZC168.4		1368992
ZC168.4		1368993
C39E9.13		1369001
C39E9.13		1369002
C39E9.13		1369003
C39E9.13		1369004
C39E9.13		1369005
C39E9.13		1369006
C34E10.7		1369095
C34E10.7		1369097
F14F7.3		1369105
F14F7.3		1369106
ZK377.2		1369076
ZK377.2		1369130
ZK377.2		1369139
ZK377.2		1369140
ZK377.2		1369212
ZK377.2		1369213
Y38C9B.1		1369106
Y38C9B.1		1369185
T01B10.4		1369095
T01B10.4		1369099
F40G9.11		1368894
F40G9.11		1368970
T02D1.5		1369153
T02D1.5		1369165
T22G5.2		1368966
T22G5.2		1368967
F54D10.1		1369008
F54D10.1		1369009
F54D10.1		1369010
F54D10.1		1369028
F54D10.1		1369029
F01D5.9		1369106
F01D5.9		1369185
T07A9.11		1368933
T07A9.11		1368936
T07A9.11		1368937
T07A9.11		1368938
T07A9.11		1368939
T07A9.11		1368940
T07A9.11		1368963
T07A9.11		1369095
T07A9.11		1369099
T07A9.11		1369100
F55C7.7		1368913
F55C7.7		1368914
F55C7.7		1368915
F55C7.7		1368920
F55C7.7		1369019
F55C7.7		1369020
F55C7.7		1369021
F55C7.7		1369026
F55C7.7		1369027
F16D3.4		1369162
F16D3.4		1369163
C26F1.4		1368933
C26F1.4		1368936
C26F1.4		1368937
C26F1.4		1368938
C26F1.4		1368939
C26F1.4		1368940
C26F1.4		1368963
C26F1.4		1369095
C26F1.4		1369099
C26F1.4		1369100
F32F2.1		1368913
F32F2.1		1368914
F32F2.1		1368915
F32F2.1		1369019
F32F2.1		1369020
F32F2.1		1369021
F32F2.1		1369026
F32F2.1		1369027
C48D5.1		1369041
C48D5.1		1369053
F10E9.6		1368918
F10E9.6		1368919
F10E9.6		1369107
F10E9.6		1369122
F10E9.6		1369123
C09G4.3		1369008
C09G4.3		1369009
C09G4.3		1369010
W02D3.5		1368966
W02D3.5		1368967
F54C8.5		1368949
F54C8.5		1368974
F54C8.5		1368975
F54C8.5		1368976
C15H9.8		1369153
T01C2.1		1368884
T01C2.1		1368885
T01C2.1		1368886
T01C2.1		1368887
T01C2.1		1368888
T01C2.1		1368891
T01C2.1		1368892
T01C2.1		1368893
T01C2.1		1368894
T01C2.1		1368895
T01C2.1		1368896
T01C2.1		1368914
T01C2.1		1368915
T01C2.1		1368968
T01C2.1		1368984
T01C2.1		1369177
T01C2.1		1369178
F47D12.1		1368915
F47D12.1		1369065
F47D12.1		1369169
F47D12.1		1369170
F47D12.1		1369174
F27D4.1		1368960
F27D4.1		1368961
Y95B8A.10		1368914
Y95B8A.10		1368915
Y95B8A.10		1368968
Y41C4A.4		1368884
Y41C4A.4		1368885
Y41C4A.4		1368886
Y41C4A.4		1368887
Y41C4A.4		1368888
Y41C4A.4		1368889
Y41C4A.4		1369041
Y41C4A.4		1369049
Y41C4A.4		1369050
Y41C4A.4		1369053
Y41C4A.4		1369055
T12D8.2		1368936
T12D8.2		1368937
T12D8.2		1368938
R12H7.5		1369008
R12H7.5		1369009
R12H7.5		1369010
R12H7.5		1369028
R12H7.5		1369029
R10H10.6		1369034
R10H10.6		1369035
R10H10.6		1369037
F42A10.3		1368997
F42A10.3		1369082
F42A10.3		1369083
Y54G2A.18		1368912
Y54G2A.18		1369102
Y54G2A.18		1369116
C17C3.3		1368946
C17C3.3		1369016
C17C3.3		1369017
C17C3.3		1369158
C17C3.3		1369165
C36B1.3		1368901
C36B1.3		1368902
C36B1.3		1368903
C36B1.3		1368904
C36B1.3		1368905
C36B1.3		1369069
C36B1.3		1369070
R07G3.1		1369007
R07G3.1		1369026
R07G3.1		1369027
R07G3.1		1369043
R07G3.1		1369044
R07G3.1		1369076
R07G3.1		1369140
R07G3.1		1369157
W02B12.8		1369026
W02B12.8		1369027
F23H11.4		1369026
F23H11.4		1369027
T07C4.7		1368960
T07C4.7		1368961
C37H5.13		1368946
C37H5.13		1369016
C37H5.13		1369017
C37H5.13		1369158
C37H5.13		1369165
T19A5.2		1368912
T19A5.2		1369102
K03H1.2		1368941
K03H1.2		1368942
F43H9.2		1369211
H31G24.4		1368951
H31G24.4		1368952
H31G24.4		1368982
H31G24.4		1368983
H31G24.4		1368991
H31G24.4		1368992
H31G24.4		1368993
F01F1.8		1369159
F01F1.8		1369160
F01F1.8		1369161
F01F1.8		1369162
F01F1.8		1369164
F01F1.8		1369167
F01F1.8		1369176
R07H5.2		1369185
Y22D7AR.13		1368915
Y22D7AR.13		1369065
Y22D7AR.13		1369169
Y22D7AR.13		1369170
Y22D7AR.13		1369175
C45B11.1		1369076
C45B11.1		1369213
ZK593.1		1368894
ZK593.1		1368970
ZK593.1		1369095
ZK593.1		1369099
C32C4.7		1368943
C32C4.7		1368944
C32C4.7		1369185
C17G1.3		1368943
C17G1.3		1368944
C17G1.3		1369185
M7.1		1368986
M7.1		1369063
ZC434.2		1368933
ZC434.2		1368936
ZC434.2		1368937
ZC434.2		1368938
ZC434.2		1368939
ZC434.2		1368940
ZC434.2		1368963
ZC434.2		1369095
ZC434.2		1369099
ZC434.2		1369100
C44C8.6		1369011
C44C8.6		1369049
C44C8.6		1369050
C44C8.6		1369055
C44C8.6		1369232
C54D1.5		1369107
ZK973.3		1369071
M02F4.8		1368895
M02F4.8		1368896
Y49E10.20		1368916
Y49E10.20		1368917
Y49E10.20		1368918
Y49E10.20		1368919
Y49E10.20		1369117
R03D7.4		1368902
R03D7.4		1368904
R03D7.4		1368905
H13N06.6		1369082
H13N06.6		1369083
C16A3.9		1368933
C16A3.9		1368936
C16A3.9		1368937
C16A3.9		1368938
C16A3.9		1368939
C16A3.9		1368940
C16A3.9		1368963
C16A3.9		1369095
C16A3.9		1369099
C16A3.9		1369100
F47H4.10		1369008
F47H4.10		1369009
F47H4.10		1369010
F47H4.10		1369028
F47H4.10		1369029
C08B6.1		1368943
C08B6.1		1368944
C08B6.1		1369185
Y47D3A.29		1368908
Y47D3A.29		1368909
Y47D3A.29		1369000
Y47D3A.29		1369001
Y47D3A.29		1369002
Y47D3A.29		1369003
Y47D3A.29		1369004
Y47D3A.29		1369005
T04G9.4		1369033
T04G9.4		1369034
T04G9.4		1369035
T23D8.2		1368916
T23D8.2		1368917
T23D8.2		1368918
T23D8.2		1368919
T23D8.2		1369117
R151.3		1368933
R151.3		1368937
R151.3		1368938
R151.3		1368939
R151.3		1368940
R151.3		1368963
R151.3		1369095
R151.3		1369099
R151.3		1369100
C54G4.1		1369048
C54G4.1		1369049
C54G4.1		1369050
C54G4.1		1369055
C54G4.1		1369133
C46C11.2		1369034
C46C11.2		1369035
C46C11.2		1369040
C10H11.6		1368943
C10H11.6		1368944
C10H11.6		1369185
F08A8.2		1369165
F08A8.2		1369185
K08E3.3		1369026
K08E3.3		1369027
F53F4.3		1369162
F53F4.3		1369163
Y48G1BL.2		1369199
Y48G1BL.2		1369200
K10F12.4		1368995
K10F12.4		1369034
K10F12.4		1369035
K10F12.4		1369051
Y71H2AM.6		1369032
Y71H2AM.6		1369033
Y71H2AM.6		1369034
Y71H2AM.6		1369035
F21C3.5		1369160
F21C3.5		1369161
F21C3.5		1369162
F21C3.5		1369164
W04G3.6		1369136
W04G3.6		1369206
F11C1.6		1369094
F11C1.6		1369095
C42C1.14		1368933
C42C1.14		1368937
C42C1.14		1368938
C42C1.14		1368939
C42C1.14		1368940
C42C1.14		1368963
C42C1.14		1369095
C42C1.14		1369099
C42C1.14		1369100
B0348.4		1368914
B0348.4		1368915
B0348.4		1368920
Y71F9B.7		1368934
Y71F9B.7		1368935
Y71F9B.7		1368950
Y71F9B.7		1368951
Y71F9B.7		1368952
Y71F9B.7		1368953
Y71F9B.7		1368954
Y71F9B.7		1368958
Y71F9B.7		1368959
Y71F9B.7		1368982
Y55B1BM.1		1368917
Y55B1BM.1		1368918
Y55B1BM.1		1368919
Y55B1BM.1		1368925
Y55B1BM.1		1368926
Y55B1BM.1		1368927
C01F6.5		1368941
C01F6.5		1368942
T28A11.11		1368995
F25B4.6		1369015
W08G11.4		1369028
W08G11.4		1369029
W08G11.4		1369030
W08G11.4		1369044
W08G11.4		1369166
C36E8.5		1369159
C36E8.5		1369160
C36E8.5		1369161
C36E8.5		1369162
C36E8.5		1369163
C36E8.5		1369164
B0478.1		1368979
B0478.1		1369019
B0478.1		1369020
B0478.1		1369021
Y39G8C.1		1369215
Y39G8C.1		1369216
Y39G8C.1		1369217
Y39G8C.1		1369218
Y47D3A.26		1368935
Y47D3A.26		1368958
Y47D3A.26		1368959
R07A4.1		1368894
R07A4.1		1368962
R07A4.1		1368963
R07A4.1		1369152
F54F7.10		1368902
F54F7.10		1368904
F54F7.10		1368905
Y42H9AR.1		1368935
Y42H9AR.1		1368953
Y42H9AR.1		1368954
C33D9.1		1368913
C33D9.1		1368914
C33D9.1		1368915
C33D9.1		1369019
C33D9.1		1369020
C33D9.1		1369021
C33D9.1		1369026
C33D9.1		1369027
Y41E3.4		1369144
F31F4.7		1368943
F31F4.7		1368944
F31F4.7		1369185
F55A8.2		1368917
F55A8.2		1368918
F55A8.2		1368919
F55A8.2		1368927
F55A8.2		1369192
F55A8.2		1369193
F18A1.5		1369006
T05C12.7		1369159
T05C12.7		1369160
T05C12.7		1369161
T05C12.7		1369162
T05C12.7		1369164
T05C12.7		1369167
T05C12.7		1369176
Y66D12A.23		1369144
Y37E3.8		1368933
Y37E3.8		1368937
Y37E3.8		1368938
Y37E3.8		1368939
Y37E3.8		1368940
Y37E3.8		1368963
Y37E3.8		1369095
Y37E3.8		1369099
Y37E3.8		1369100
F12F6.6		1368957
F12F6.6		1369059
F12F6.6		1369072
F12F6.6		1369073
F12F6.6		1369074
F12F6.6		1369075
C09D4.5		1368933
C09D4.5		1368937
C09D4.5		1368938
C09D4.5		1368939
C09D4.5		1368940
C09D4.5		1368963
C09D4.5		1369095
C09D4.5		1369099
C09D4.5		1369100
T23G5.5		1369014
T23G5.5		1369125
T23G5.5		1369141
T23G5.5		1369142
T23G5.5		1369143
C44B7.8		1369153
C53H9.1		1368933
C53H9.1		1368937
C53H9.1		1368938
C53H9.1		1368939
C53H9.1		1368940
C53H9.1		1368963
C53H9.1		1369095
C53H9.1		1369099
C53H9.1		1369100
C34B2.7		1368960
C34B2.7		1368961
T10B9.4		1369105
T10B9.4		1369106
Y57A10C.6		1368946
Y57A10C.6		1369016
Y57A10C.6		1369017
Y57A10C.6		1369158
R07E5.14		1368941
R07E5.14		1368942
F01D4.2		1368943
F01D4.2		1368944
F01D4.2		1369185
F37C12.9		1368933
F37C12.9		1368936
F37C12.9		1368937
F37C12.9		1368938
F37C12.9		1368939
F37C12.9		1368940
F37C12.9		1368963
F37C12.9		1369095
F37C12.9		1369099
F37C12.9		1369100
B0336.2		1369057
B0336.2		1369058
B0336.2		1369059
B0336.2		1369118
B0336.2		1369119
F15A8.5		1368915
F15A8.5		1369065
F15A8.5		1369169
F15A8.5		1369170
F15A8.5		1369175
Y71G12B.16		1369130
F37E3.1		1368901
F37E3.1		1368902
F37E3.1		1368903
F37E3.1		1368941
F37E3.1		1368942
C15B12.7		1369014
C15B12.7		1369225
C15B12.7		1369227
C15B12.7		1369228
Y39A1A.19		1368930
C36B1.7		1369034
C36B1.7		1369035
C36B1.7		1369040
R03C1.3		1369094
R03C1.3		1369095
R03C1.3		1369099
K06A1.6		1368914
K06A1.6		1368915
K06A1.6		1368917
K06A1.6		1368918
K06A1.6		1368919
K06A1.6		1368920
K06A1.6		1368924
W04D2.1		1368916
W04D2.1		1368917
W04D2.1		1368918
W04D2.1		1368919
W04D2.1		1369117
R13A5.8		1368933
R13A5.8		1368937
R13A5.8		1368938
R13A5.8		1368939
R13A5.8		1368940
R13A5.8		1368963
R13A5.8		1369095
R13A5.8		1369099
R13A5.8		1369100
F36F2.6		1368901
F36F2.6		1368902
F36F2.6		1368903
F36F2.6		1368904
F36F2.6		1368905
B0222.3		1369136
B0222.3		1369207
Y41E3.9		1369199
Y41E3.9		1369200
F25E2.4		1368912
F25E2.4		1369102
F25E2.4		1369115
F25E2.4		1369116
F48D6.3		1369094
F48D6.3		1369095
F37B4.2		1368912
F37B4.2		1369102
F37B4.2		1369115
F37B4.2		1369116
Y45G12C.2		1368995
T05D4.1		1368916
T05D4.1		1368917
T05D4.1		1368918
T05D4.1		1368919
T05D4.1		1369117
C05D11.11		1369034
C05D11.11		1369035
C05D11.11		1369040
B0310.5		1368943
B0310.5		1368944
B0310.5		1369185
ZK470.5		1369076
ZK470.5		1369213
C47E12.8		1369133
K01C8.10		1369159
K01C8.10		1369160
K01C8.10		1369161
K01C8.10		1369162
K01C8.10		1369164
K01C8.10		1369167
K01C8.10		1369176
F31C3.5		1368981
B0365.1		1368894
B0365.1		1368970
K08C7.3		1369107
F45E6.2		1368963
F45E6.2		1369148
F45E6.2		1369149
F56A6.2		1369026
F56A6.2		1369027
F12F3.1		1368894
F12F3.1		1368962
F12F3.1		1368963
F12F3.1		1369152
F08D12.1		1368963
F08D12.1		1369100
F38E11.5		1369057
F38E11.5		1369058
F38E11.5		1369059
F55G1.8		1368934
F55G1.8		1368935
F55G1.8		1368950
F55G1.8		1368951
F55G1.8		1368952
F55G1.8		1368953
F55G1.8		1368954
F55G1.8		1368958
F55G1.8		1368959
F55G1.8		1368982
F38A1.8		1368963
F38A1.8		1369100
F14D12.5		1369136
F14D12.5		1369206
C27A7.1		1369034
C27A7.1		1369035
C27A7.1		1369037
C24F3.4		1369034
C24F3.4		1369035
C24F3.4		1369039
F09E5.1		1368917
F09E5.1		1368918
F09E5.1		1368919
F09E5.1		1368921
F09E5.1		1368922
C10H11.4		1368943
C10H11.4		1368944
C10H11.4		1369185
F28H6.1		1368914
F28H6.1		1368915
F28H6.1		1368917
F28H6.1		1368918
F28H6.1		1368919
F28H6.1		1368921
F28H6.1		1368922
F28H6.1		1368947
F28H6.1		1368948
F28H6.1		1368949
F28H6.1		1369041
F28H6.1		1369042
F28H6.1		1369043
F28H6.1		1369044
F28H6.1		1369045
F28H6.1		1369046
F28H6.1		1369047
F28H6.1		1369053
F28H6.1		1369054
F28H6.1		1369166
C01G8.5		1369130
C01G8.5		1369133
R12H7.3		1369008
R12H7.3		1369009
R12H7.3		1369010
R12H7.3		1369028
R12H7.3		1369029
F48E8.7		1369008
F48E8.7		1369009
F48E8.7		1369010
C15H9.6		1368916
C15H9.6		1368917
C15H9.6		1368918
C15H9.6		1368919
C15H9.6		1368963
C15H9.6		1369117
C15H9.6		1369148
C15H9.6		1369149
C15H9.6		1369150
C15H9.6		1369151
T03D8.1		1369133
T05E11.3		1368963
T05E11.3		1369148
T05E11.3		1369149
T22G5.5		1369211
F10D2.12		1368943
F10D2.12		1368944
F10D2.12		1369185
F28C6.7		1368933
F28C6.7		1368937
F28C6.7		1368938
F28C6.7		1368939
F28C6.7		1368940
F28C6.7		1368963
F28C6.7		1369095
F28C6.7		1369099
F28C6.7		1369100
T19E10.1		1368913
T19E10.1		1368914
T19E10.1		1368915
T19E10.1		1369019
T19E10.1		1369020
T19E10.1		1369021
T19E10.1		1369026
T19E10.1		1369027
W03D8.8		1368945
W03D8.8		1368946
W03D8.8		1369016
W03D8.8		1369017
R05D11.1		1368986
R05D11.1		1369063
C34E10.4		1369144
C33H5.9		1368963
C33H5.9		1369100
F36A4.7		1368901
F36A4.7		1368902
F36A4.7		1368903
F36A4.7		1368904
F36A4.7		1368905
F36A4.7		1369069
F36A4.7		1369070
F28D9.1		1368941
F28D9.1		1368942
T24C4.5		1368908
T24C4.5		1368909
T24C4.5		1369000
T24C4.5		1369001
T24C4.5		1369002
T24C4.5		1369003
T24C4.5		1369004
T24C4.5		1369005
ZK370.2		1368986
ZK370.2		1369063
Y73B6BL.7		1368912
Y73B6BL.7		1368928
Y73B6BL.7		1368929
Y73B6BL.7		1369041
Y73B6BL.7		1369047
Y73B6BL.7		1369102
Y73B6BL.7		1369115
Y73B6BL.7		1369116
C32E12.2		1368914
C32E12.2		1368915
C32E12.2		1368917
C32E12.2		1368918
C32E12.2		1368919
C32E12.2		1368927
C32E12.2		1368968
C32E12.2		1369192
C32E12.2		1369193
W09B6.1		1368894
W09B6.1		1368970
Y54E10BR.6		1368901
Y54E10BR.6		1368902
Y54E10BR.6		1368903
Y54E10BR.6		1368904
Y54E10BR.6		1368905
Y54E10BR.6		1369069
Y54E10BR.6		1369070
Y69A2AR.29		1369095
Y69A2AR.29		1369096
C50F7.10		1369012
C06G3.7		1369185
ZK637.9		1369034
ZK637.9		1369035
ZK637.9		1369036
Y60A3A.18		1369008
Y60A3A.18		1369009
Y60A3A.18		1369010
Y60A3A.18		1369028
Y60A3A.18		1369029
F55D10.2		1368933
F55D10.2		1368937
F55D10.2		1368938
F55D10.2		1368939
F55D10.2		1368940
F55D10.2		1368963
F55D10.2		1369095
F55D10.2		1369099
F55D10.2		1369100
H06H21.3		1368936
H06H21.3		1368937
H06H21.3		1368938
F55A3.7		1368902
F55A3.7		1368904
F55A3.7		1368905
Y39B6A.36		1368901
Y39B6A.36		1368902
Y39B6A.36		1368903
Y39B6A.36		1368904
Y39B6A.36		1368905
C50B6.7		1369012
T20G5.1		1369133
ZC116.2		1368910
ZC116.2		1368911
ZC116.2		1368912
T01E8.3		1368888
T01E8.3		1368917
T01E8.3		1368918
T01E8.3		1368919
T01E8.3		1368921
T01E8.3		1368922
T01E8.3		1368923
T01E8.3		1369067
T01E8.3		1369068
T01E8.3		1369130
T01E8.3		1369233
R74.3		1368963
R74.3		1369148
R74.3		1369149
Y106G6H.3		1368933
Y106G6H.3		1368937
Y106G6H.3		1368938
Y106G6H.3		1368939
Y106G6H.3		1368940
Y106G6H.3		1368963
Y106G6H.3		1369095
Y106G6H.3		1369099
Y106G6H.3		1369100
W04B5.5		1368914
W04B5.5		1368915
W04B5.5		1368917
W04B5.5		1368918
W04B5.5		1368919
W04B5.5		1368921
W04B5.5		1368922
W04B5.5		1369041
W04B5.5		1369042
W04B5.5		1369043
W04B5.5		1369044
W04B5.5		1369045
W04B5.5		1369046
W04B5.5		1369047
W04B5.5		1369066
W04B5.5		1369067
W04B5.5		1369166
C05B10.1		1369048
C05B10.1		1369049
C05B10.1		1369050
C05B10.1		1369056
R107.7		1368995
ZK686.3		1368957
ZK686.3		1369075
ZK1307.6		1368990
ZK1307.6		1368991
ZK1307.6		1368992
ZK1307.6		1368993
F53F4.5		1368930
Y38A10A.5		1368963
Y38A10A.5		1369148
Y38A10A.5		1369149
W01B11.2		1369136
W01B11.2		1369206
Y65B4A.8		1369032
Y65B4A.8		1369033
Y65B4A.8		1369034
Y65B4A.8		1369035
T05H4.4		1369034
T05H4.4		1369035
T05H4.4		1369051
B0041.4		1368933
B0041.4		1368937
B0041.4		1368938
B0041.4		1368939
B0041.4		1368940
B0041.4		1368963
B0041.4		1369095
B0041.4		1369099
B0041.4		1369100
F42A9.1		1368914
F42A9.1		1368915
F42A9.1		1368917
F42A9.1		1368918
F42A9.1		1368919
F42A9.1		1368920
F42A9.1		1368924
F19C6.1		1368914
F19C6.1		1368915
F19C6.1		1368920
B0495.4		1369136
B0495.4		1369203
T14D7.1		1369156
K11G12.3		1369014
K11G12.3		1369225
K11G12.3		1369226
C06G8.2		1369135
C06G8.2		1369136
C06G8.2		1369209
ZK180.1		1368915
ZK180.1		1369065
ZK180.1		1369088
ZK180.1		1369089
ZK180.1		1369090
ZK180.1		1369091
ZK180.1		1369092
ZK180.1		1369127
Y105C5B.13		1369008
Y105C5B.13		1369009
Y105C5B.13		1369010
Y105C5B.13		1369028
Y105C5B.13		1369029
F29F11.5		1369095
F29F11.5		1369097
C06E7.1		1368997
C36A4.2		1369105
C36A4.2		1369106
Y74C10AR.1		1368936
Y74C10AR.1		1368937
Y74C10AR.1		1368938
Y39G10AR.14		1368981
T20B3.1		1369158
W01D2.1		1368933
W01D2.1		1368937
W01D2.1		1368938
W01D2.1		1368939
W01D2.1		1368940
W01D2.1		1368963
W01D2.1		1369095
W01D2.1		1369099
W01D2.1		1369100
Y111B2A.18		1368941
Y111B2A.18		1368942
Y34B4A.8		1369026
Y34B4A.8		1369027
C15B12.5		1368915
C15B12.5		1369065
C15B12.5		1369169
C15B12.5		1369170
C15B12.5		1369174
C41C4.4		1368963
C41C4.4		1369149
C41C4.4		1369151
B0303.11		1369136
B0303.11		1369205
F23B2.13		1368897
F23B2.13		1368898
F23B2.13		1368899
F23B2.13		1368900
F23B2.13		1368901
F23B2.13		1368902
F23B2.13		1368903
F23B2.13		1368904
F23B2.13		1368905
F23B2.13		1368906
F23B2.13		1368907
F23B2.13		1369069
F23B2.13		1369070
C03G6.19		1368919
C03G6.19		1368931
C03G6.19		1368932
B0035.4		1369160
B0035.4		1369161
B0035.4		1369162
B0035.4		1369164
F52E4.7		1368963
F52E4.7		1369100
H19N07.1		1368933
T23D8.4		1368936
T23D8.4		1368937
T23D8.4		1368938
ZK856.13		1368897
ZK856.13		1368898
ZK856.13		1368899
ZK856.13		1368900
C09H10.2		1368933
C09H10.2		1368937
C09H10.2		1368938
C09H10.2		1368939
C09H10.2		1368940
C09H10.2		1368963
C09H10.2		1369095
